ZIP,CITY,STATEID,VENUE_NAME,LAT,LNG,CATEGORY,CATEGORY_SHORT
45432,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45432,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45432,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45432,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45432,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45434,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45434,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45434,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45434,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45434,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45434,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45434,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45434,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45434,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45434,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45439,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45439,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45439,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45439,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45439,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45439,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45439,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45439,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45439,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45439,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45440,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45440,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45440,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45440,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45440,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45440,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45440,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45440,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45440,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45440,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45449,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45449,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45449,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45449,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45449,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45449,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45449,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45449,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45449,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45449,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45458,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45458,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45458,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45458,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45458,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45458,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45458,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45458,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45458,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45458,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45459,Dayton,OH,Fifth Third Bank & ATM,39.758900553721794,-84.19218315744729,Bank,Bank
45459,Dayton,OH,Chicago Title Commercial,39.759321,-84.192082,Office,Office
45459,Dayton,OH,Centre City Studios,39.758947454617854,-84.191604537619,General Entertainment,Entertainment
45459,Dayton,OH,Wright Stop Plaza,39.759129864789834,-84.19102787113073,Bus Station,Bus Station
45459,Dayton,OH,Nucleus,39.758326000000004,-84.192018,Coworking Space,Coworking Space
45459,Dayton,OH,Crowne Plaza Dayton,39.757342,-84.189874,Hotel,Hotel
45459,Dayton,OH,LINK Bike Shop,39.759125,-84.191586,Bike Shop,Bike Shop
45459,Dayton,OH,Cricket Wireless Authorized Retailer,39.759452,-84.191175,Mobile Phone Shop,Mobile Phones
45459,Dayton,OH,The Market at Wright Stop Plaza,39.75902,-84.191246,Fruit & Vegetable Store,Fruit & Vegetable Store
45459,Dayton,OH,Taylor Monroe Boutique,39.75888622046365,-84.19164419174194,Miscellaneous Shop,Shop
45502,Springfield,OH,Seasons Bistro & Grille,39.923989616300986,-83.80830759177863,New American Restaurant,New American
45502,Springfield,OH,Credit Life Building,39.924076,-83.808771,Office,Office
45502,Springfield,OH,Bushnell Building,39.924872181507034,-83.80948828581211,Building,Building
45502,Springfield,OH,Courtyard By Marriott - Springfield Downtown,39.922887,-83.8101049,Hotel,Hotel
45502,Springfield,OH,The Ohio Technology Group,39.92441734727639,-83.80875150608152,Office,Office
45502,Springfield,OH,Mela Urban Bistro,39.9230666287144,-83.81010315868888,Restaurant,Restaurant
45502,Springfield,OH,Dollar Tree,39.92439,-83.80678,Discount Store,Discount Store
45502,Springfield,OH,US Post Office,39.926456570052395,-83.80790694459746,Post Office,Post Office
45502,Springfield,OH,Clark County Common Pleas Court,39.92597641385694,-83.8079390691918,Courthouse,Courthouse
45502,Springfield,OH,Clark County Municipal Court,39.92585104193083,-83.80933699284476,Courthouse,Courthouse
45503,Springfield,OH,Seasons Bistro & Grille,39.923989616300986,-83.80830759177863,New American Restaurant,New American
45503,Springfield,OH,Credit Life Building,39.924076,-83.808771,Office,Office
45503,Springfield,OH,Bushnell Building,39.924872181507034,-83.80948828581211,Building,Building
45503,Springfield,OH,Courtyard By Marriott - Springfield Downtown,39.922887,-83.8101049,Hotel,Hotel
45503,Springfield,OH,The Ohio Technology Group,39.92441734727639,-83.80875150608152,Office,Office
45503,Springfield,OH,Mela Urban Bistro,39.9230666287144,-83.81010315868888,Restaurant,Restaurant
45503,Springfield,OH,Dollar Tree,39.92439,-83.80678,Discount Store,Discount Store
45503,Springfield,OH,US Post Office,39.926456570052395,-83.80790694459746,Post Office,Post Office
45503,Springfield,OH,Clark County Juvenile Court,39.92555137358127,-83.80804601771924,Courthouse,Courthouse
45503,Springfield,OH,Clark County Common Pleas Court,39.92597641385694,-83.8079390691918,Courthouse,Courthouse
45504,Springfield,OH,Seasons Bistro & Grille,39.923989616300986,-83.80830759177863,New American Restaurant,New American
45504,Springfield,OH,Credit Life Building,39.924076,-83.808771,Office,Office
45504,Springfield,OH,Bushnell Building,39.924872181507034,-83.80948828581211,Building,Building
45504,Springfield,OH,Courtyard By Marriott - Springfield Downtown,39.922887,-83.8101049,Hotel,Hotel
45504,Springfield,OH,The Ohio Technology Group,39.92441734727639,-83.80875150608152,Office,Office
45504,Springfield,OH,Mela Urban Bistro,39.9230666287144,-83.81010315868888,Restaurant,Restaurant
45504,Springfield,OH,Dollar Tree,39.92439,-83.80678,Discount Store,Discount Store
45504,Springfield,OH,US Post Office,39.926456570052395,-83.80790694459746,Post Office,Post Office
45504,Springfield,OH,Clark County Municipal Court,39.92585104193083,-83.80933699284476,Courthouse,Courthouse
45504,Springfield,OH,Clark County Common Pleas Court,39.92597641385694,-83.8079390691918,Courthouse,Courthouse
45505,Springfield,OH,Seasons Bistro & Grille,39.923989616300986,-83.80830759177863,New American Restaurant,New American
45505,Springfield,OH,Credit Life Building,39.924076,-83.808771,Office,Office
45505,Springfield,OH,Bushnell Building,39.924872181507034,-83.80948828581211,Building,Building
45505,Springfield,OH,Courtyard By Marriott - Springfield Downtown,39.922887,-83.8101049,Hotel,Hotel
45505,Springfield,OH,The Ohio Technology Group,39.92441734727639,-83.80875150608152,Office,Office
45505,Springfield,OH,Mela Urban Bistro,39.9230666287144,-83.81010315868888,Restaurant,Restaurant
45505,Springfield,OH,Dollar Tree,39.92439,-83.80678,Discount Store,Discount Store
45505,Springfield,OH,US Post Office,39.926456570052395,-83.80790694459746,Post Office,Post Office
45505,Springfield,OH,Clark County Municipal Court,39.92585104193083,-83.80933699284476,Courthouse,Courthouse
45505,Springfield,OH,Clark County Juvenile Court,39.92555137358127,-83.80804601771924,Courthouse,Courthouse
45506,Springfield,OH,Seasons Bistro & Grille,39.923989616300986,-83.80830759177863,New American Restaurant,New American
45506,Springfield,OH,Credit Life Building,39.924076,-83.808771,Office,Office
45506,Springfield,OH,Bushnell Building,39.924872181507034,-83.80948828581211,Building,Building
45506,Springfield,OH,Courtyard By Marriott - Springfield Downtown,39.922887,-83.8101049,Hotel,Hotel
45506,Springfield,OH,The Ohio Technology Group,39.92441734727639,-83.80875150608152,Office,Office
45506,Springfield,OH,Mela Urban Bistro,39.9230666287144,-83.81010315868888,Restaurant,Restaurant
45506,Springfield,OH,Dollar Tree,39.92439,-83.80678,Discount Store,Discount Store
45506,Springfield,OH,US Post Office,39.926456570052395,-83.80790694459746,Post Office,Post Office
45506,Springfield,OH,Clark County Juvenile Court,39.92555137358127,-83.80804601771924,Courthouse,Courthouse
45506,Springfield,OH,Clark County Municipal Court,39.92585104193083,-83.80933699284476,Courthouse,Courthouse
45601,Chillicothe,OH,Ross County Courthouse,39.333106608523785,-82.98238098621368,Courthouse,Courthouse
45601,Chillicothe,OH,Ross county clerk of courts,39.3335190305405,-82.98274010363463,Courthouse,Courthouse
45601,Chillicothe,OH,Steiner\'s Speakeasy,39.3325356495242,-82.98178772156633,Bar,Bar
45601,Chillicothe,OH,Jimmy John\'s,39.33293980889,-82.9828155040741,Sandwich Place,Sandwiches
45601,Chillicothe,OH,Jimmy John\'s,39.33289,-82.982942,Sandwich Place,Sandwiches
45601,Chillicothe,OH,Ross-Chillicothe Convention & Visitors Bureau,39.33368,-82.98086,Tourist Information Center,Tourist Information
45601,Chillicothe,OH,the carlisle buulding,39.332915,-82.981992,Building,Building
45601,Chillicothe,OH,Schlegel\'s Coffee House,39.33500945842672,-82.98264000577272,Café,Café
45601,Chillicothe,OH,Kear Realty,39.332689,-82.981376,Office,Office
45601,Chillicothe,OH,The Crosskeys Tavern,39.33339117983915,-82.98143082674558,Bar,Bar
45612,Bainbridge,OH,Paxton Restaurant,39.22772276873509,-83.27076711723018,American Restaurant,American
45612,Bainbridge,OH,Mystical Retreat Cheesecakes,39.22751137886329,-83.2704640278482,Bakery,Bakery
45612,Bainbridge,OH,Bainbridge Express,39.22789,-83.270173,Convenience Store,Convenience Store
45612,Bainbridge,OH,"The Rockhold, Brown & Co. Bank",39.22757672144894,-83.2701086798646,Bank,Bank
45612,Bainbridge,OH,Trusted Health Care Inc.,39.227912,-83.269166,Doctor\'s Office,Doctor\'s Office
45612,Bainbridge,OH,US Post Office,39.2277496310091,-83.26908965642107,Post Office,Post Office
45612,Bainbridge,OH,Smith Moore Ebright Funeral Home,39.227716,-83.271036,Funeral Home,Funeral Home
45612,Bainbridge,OH,Chillicothe & Ross County Public Library--Paxton (Bainbridge) Branch,39.22776461191304,-83.27220938514175,Library,Library
45612,Bainbridge,OH,Mcfadden Pharmacy,39.227803,-83.269374,Pharmacy,Pharmacy
45612,Bainbridge,OH,Mark\'s Barber Shop,39.227905,-83.269239,Salon / Barbershop,Salon / Barbershop
45613,Beaver,OH,Long\'s Retreat Family Resort,39.08826878306623,-83.32381010055542,Campground,Campground
45613,Beaver,OH,Emma\'s Frosty Kreme,39.030672779116905,-82.82504269301235,Dessert Shop,Desserts
45613,Beaver,OH,US Post Office,39.03075195862226,-82.82685342614916,Post Office,Post Office
45613,Beaver,OH,Pappy\'s Playhouse,39.03059031938439,-82.8251330432461,Beer Garden,Beer Garden
45613,Beaver,OH,Rapps Repair Shop,39.030175,-82.823934,Hardware Store,Hardware
45613,Beaver,OH,Village of Beaver Mayor\'s Office,39.031294,-82.823796,Government Building,Government
45613,Beaver,OH,Beaver Vol. Fire dept. Bingo,39.027636999304974,-82.82667981152812,Building,Building
45613,Beaver,OH,Cox Burkitt Funeral Home,39.02979351879922,-82.82263919885543,Funeral Home,Funeral Home
45613,Beaver,OH,Beaver Valley Hardware,39.03137730006919,-82.82486998386638,Hardware Store,Hardware
45614,Bidwell,OH,River Valley High School,38.91854147344439,-82.28877741651925,High School,High School
45614,Bidwell,OH,"Red’s – Towing, Auto, & Truck Center",38.9211865,-82.2927106,Transportation Service,Transportation Services
45614,Bidwell,OH,Love\'s Travel Stop,38.8753775,-82.2963117,Truck Stop,Truck Stop
45614,Bidwell,OH,SUBWAY,38.88636976319899,-82.38042632077806,Sandwich Place,Sandwiches
45614,Bidwell,OH,Bob Evans Restaurant,38.88226091206787,-82.36824134110452,American Restaurant,American
45614,Bidwell,OH,McDonald\'s,38.88865280521237,-82.38287976826541,Fast Food Restaurant,Fast Food
45614,Bidwell,OH,Ferrellgas,38.85696,-82.33434,Business Service,Business Services
45614,Bidwell,OH,Twinsanity Tower,38.869112686257225,-82.2505465231045,Building,Building
45619,Chesapeake,OH,Fresenius Kidney Care Tri-State,38.42747304,-82.45794073,Medical Center,Medical
45619,Chesapeake,OH,Big Branch & 3rd Avenue,38.42828495479656,-82.45404263711556,General Travel,Travel
45619,Chesapeake,OH,Save-A-Lot,38.42819189213847,-82.45862354325263,Grocery Store,Grocery Store
45619,Chesapeake,OH,Dairy Bell,38.427388817291906,-82.45915588190972,Ice Cream Shop,Ice Cream
