CITY,STATEID,VENUE_NAME,LAT,LNG,CATEGORY,CATEGORY_SHORT
Louisa,KY,US Post Office,38.113971191493356,-82.60401248931885,Post Office,Post Office
Louisa,KY,Garden Theater,38.11534,-82.602776,Theater,Theater
Louisa,KY,Dee\'s Drive Inn,38.1144144569862,-82.6029090323959,American Restaurant,American
Louisa,KY,Masterpiece Cafe,38.115543,-82.60317,Coffee Shop,Coffee Shop
Louisa,KY,City National Bank,38.1154857,-82.6027101,Bank,Bank
Louisa,KY,Community Fellowship Church,38.115275,-82.602085,Church,Church
Louisa,KY,H&R Block,38.11404505267635,-82.60464012622833,Financial or Legal Service,Financial / Legal
Louisa,KY,Lawrence County Court House,38.11550396602951,-82.6025553738242,Courthouse,Courthouse
Louisa,KY,Lawrence County J.J. Jordan Judicial Annex,38.115583,-82.602723,Courthouse,Courthouse
Loveland,OH,Vintage Market And Thrift Store,39.268771,-84.26552,Thrift / Vintage Store,Thrift / Vintage
Loveland,OH,Loveland Family Medicine,39.268575,-84.26240200000001,Doctor\'s Office,Doctor\'s Office
Loveland,OH,Union savings bank,39.269295,-84.26426,Bank,Bank
Loveland,OH,Loveland quick stop,39.268741999999996,-84.266215,Grocery Store,Grocery Store
Loveland,OH,The Quilters Studio,39.26936002934988,-84.2632377606946,Arts & Crafts Store,Arts & Crafts
Loveland,OH,Kroger,39.2613449,-84.2731054,Supermarket,Supermarket
Loveland,OH,Salon Rapport,39.268831,-84.264673,Salon / Barbershop,Salon / Barbershop
Loveland,OH,Salon 426,39.26905004,-84.262935,Cosmetics Shop,Cosmetics
Loveland,OH,Tano Bistro,39.268221000000004,-84.258785,Restaurant,Restaurant
Loveland,OH,US Post Office,39.26783462182651,-84.26601272399975,Post Office,Post Office
Lowell,OH,Lowell Ohio,39.531605527003144,-81.50632884373924,Outdoors & Recreation,Outdoors & Recreation
Lowell,OH,Buell Park,39.531370550481334,-81.5110292433684,Park,Park
Lowell,OH,Dollar General,39.52969134781927,-81.50602869423629,Discount Store,Discount Store
Lowell,OH,Sally Buffalo Campground,40.26031483333603,-81.010255444503,Campground,Campground
Lowell,OH,Par Mar Stores,39.489058916349286,-81.44285946069847,Convenience Store,Convenience Store
Lowell,OH,BP,39.52641586,-81.50190761,Gas Station,Gas Station
Lowell,OH,BP,39.48892973,-81.442803,Gas Station,Gas Station
Lowell,OH,Heartland of Marietta,39.47113108,-81.46800106,Assisted Living,Assisted Living
Lucasville,OH,SOMC LIFE Center,38.87986017796786,-82.99710960536588,Gym / Fitness Center,Gym / Fitness
Lucasville,OH,US Post Office,38.879487049023474,-82.99608707427979,Post Office,Post Office
Lucasville,OH,McKinley Funeral Home,38.879224,-82.99647900000001,Funeral Home,Funeral Home
Lucasville,OH,Subway,38.880326425563524,-82.9963418841362,Sandwich Place,Sandwiches
Lucasville,OH,Wendy\'s,38.88081501331239,-82.99642905592918,Fast Food Restaurant,Fast Food
Lucasville,OH,Giovanni\'s Pizza,38.8809393226905,-82.99697494086227,Pizza Place,Pizza
Lucasville,OH,O\'Reilly Auto Parts,38.881834,-82.996345,Automotive Shop,Automotive
Lucasville,OH,Dollar Tree,38.8795771637082,-82.9947005631152,Discount Store,Discount Store
Lucasville,OH,Fifth Third Bank & ATM,38.878871082319456,-82.99714118242264,Bank,Bank
Lucasville,OH,Speedway,38.87830986653884,-82.99719748038757,Gas Station,Gas Station
Lynchburg,OH,Dollar General,39.24170207814217,-83.79324185810027,Discount Store,Discount Store
Lynchburg,OH,H&R Block,39.24127471220034,-83.7906714616667,Financial or Legal Service,Financial / Legal
Lynchburg,OH,Lukas Pharmacy,39.2427167588702,-83.79237117107988,Pharmacy,Pharmacy
Lynchburg,OH,Lynchburg Covered Bridge,39.243454381941405,-83.79442866768052,Park,Park
Lynchburg,OH,davis-turner funeral home,39.242492212503116,-83.79100292384337,Funeral Home,Funeral Home
Lynchburg,OH,Knauff & Sons Motor Sales,39.3543829,-83.72091549999999,Auto Dealership,Auto Dealer
Lynchburg,OH,Mud Puppies,39.24257631953879,-83.79210685295085,Bar,Bar
Lynchburg,OH,Mirac,39.24628738,-83.79257897,Building,Building
Lynchburg,OH,UC Clermont College WWAC,39.197487067488844,-83.84901278715934,College Math Building,Math
Madison,WV,Boone County Courthouse,38.066419114441,-81.81895868156687,Courthouse,Courthouse
Madison,WV,Madison Fire Department,38.06680981993518,-81.82004248886564,Fire Station,Fire Station
Madison,WV,Madison Cafe,38.066391581998836,-81.82036272112946,Bar,Bar
Madison,WV,Madison Animal Hospital,38.066786,-81.819285,Veterinarian,Veterinarians
Madison,WV,Mrs. Browning\'s Room,38.072862,-81.830126,High School,High School
Madison,WV,Ramage Gradeschool,38.07175473333333,-81.8282224,School,School
Madison,WV,ATM Room,38.07251,-81.829704,High School,High School
Maineville,OH,Maineville Quickstop,39.31516035713344,-84.22068802687836,Gas Station,Gas Station
Maineville,OH,Salt Run Veterinary Clinic,39.315063,-84.2209392786026,Veterinarian,Veterinarians
Maineville,OH,Scoopz,39.315304,-84.221436,Ice Cream Shop,Ice Cream
Maineville,OH,Village of Maineville Administration Building,39.31444904102087,-84.22033304134325,City Hall,City Hall
Maineville,OH,"Todler Time, Inc.",39.3156122140038,-84.22055645346927,Child Care Service,Child Care
Maineville,OH,Maineville Baptist Church,39.31459665298462,-84.21801030635834,Church,Church
Maineville,OH,Drook Service,39.31564095733734,-84.2211563955694,Automotive Shop,Automotive
Maineville,OH,Village Diner and Pizza,39.315576437401305,-84.22110541343687,American Restaurant,American
Malta,OH,BP,39.64969196996763,-81.86235437372045,Gas Station,Gas Station
Malta,OH,Malta Tire Shop,39.6517751,-81.8519763,Gas Station,Gas Station
Malta,OH,Morgan County Dungeon,39.649369,-81.862572,Cave,Cave
Malta,OH,Dairy Queen,39.65008199214935,-81.8629664182663,Ice Cream Shop,Ice Cream
Malta,OH,Taylor\'s Dari Whip,39.64987564086914,-81.86302947998047,Ice Cream Shop,Ice Cream
Malta,OH,Ohio Army National Guard Armory,39.66560030520269,-81.84621685291047,Military Base,Military Base
Malta,OH,Malta United Methodist Church,39.648402,-81.860784,Church,Church
Malta,OH,Peoples Bank,39.64819558693174,-81.85338020324707,Building,Building
Malta,OH,WW\'s Tavern,39.649128999999995,-81.855953,Bar,Bar
Manchester,KY,Pat\'s Snack Bar,37.15388819373409,-83.76160421416182,American Restaurant,American
Manchester,KY,First National Bank of Manchester,37.15438501976207,-83.76151037075124,Bank,Bank
Manchester,KY,Manchester City Hall,37.15428583134032,-83.76249607487327,City Hall,City Hall
Manchester,KY,Carquest Auto Parts - Smith Wholesale Auto,37.140752999589814,-83.762646317482,Automotive Shop,Automotive
Manchester,KY,Twisted Sisters\' Bar + Grill,37.1541195040895,-83.76174421640177,Restaurant,Restaurant
Manchester,KY,Tim Short Chevrolet,37.13913670981352,-83.76244967038019,Auto Dealership,Auto Dealer
Manchester,KY,Rent-A-Center,37.6585086,-82.7879025,Electronics Store,Electronics
Manchester,KY,AT&T,37.13808242124794,-83.77068489789963,Mobile Phone Shop,Mobile Phones
Manchester,KY,Burger King,37.1625449,-83.7666605,Fast Food Restaurant,Fast Food
Manchester,OH,Manchester Public Library,38.688598,-83.609395,Library,Library
Manchester,OH,campbell\'s 8 ball restaurant,38.687203,-83.608587,Breakfast Spot,Breakfast
Manchester,OH,H&R Block,38.68640271814366,-83.61304879188538,Financial or Legal Service,Financial / Legal
Manchester,OH,Marathon 1st Stop,38.68604221434492,-83.61557644033326,Gas Station,Gas Station
Manchester,OH,Dollar General,38.689726,-83.603929,Discount Store,Discount Store
Manchester,OH,Giovanni\'s Pizza,38.69002748646289,-83.60439057084338,Pizza Place,Pizza
Manchester,OH,Walmart Bakery,38.78363194963043,-83.56401801109314,Bakery,Bakery
Manchester,OH,Walmart,38.7841577,-83.56449091,Big Box Store,Big Box Store
Manchester,OH,Cashland,38.785315,-83.558268,Pawn Shop,Pawn Shop
Mannington,WV,Masonic Temple,39.529766141591594,-80.34423512855942,Historic Site,Historic Site
Mannington,WV,BP,39.53021372,-80.34112034,Gas Station,Gas Station
Mannington,WV,Rite Aid,39.5317503,-80.341994,Pharmacy,Pharmacy
Mannington,WV,First Exchange Bank,39.53208142603481,-80.34260988235474,Bank,Bank
Mannington,WV,Mannington Relay For Life,39.530302217760074,-80.34334329474258,General Entertainment,Entertainment
Mannington,WV,H&R Block,39.52507659782009,-80.33652261668976,Financial or Legal Service,Financial / Legal
Mannington,WV,mannington middle school,39.52915144162071,-80.34781385086856,Middle School,Middle School
Mannington,WV,Huey Run Lake,39.52711343765259,-80.35301685333252,Lake,Lake
Mannington,WV,Main Street Trader,39.5310777425766,-80.34239530563354,Sporting Goods Shop,Sporting Goods
Marengo,OH,Main Street Market,40.39984783507309,-82.81123281910722,BBQ Joint,BBQ
Marengo,OH,IGA,40.401750416666665,-82.81109996666666,Grocery Store,Grocery Store
Marengo,OH,U.S. Bank ATM,40.39993148,-82.81095388,ATM,ATM
Marengo,OH,Marengo Farm & Flea Market,40.401768,-82.81237,Farmers Market,Farmer\'s Market
Marengo,OH,SUBWAY,40.40201423,-82.81110949,Sandwich Place,Sandwiches
Marengo,OH,Hoof Hearted Brewery,40.4008945,-82.8107329,Music Venue,Music Venue
Marengo,OH,Home & Field,40.400133000000004,-82.811375,Construction & Landscaping,Construction
Marengo,OH,Pilot Travel Center,40.37087885200705,-82.83037763054992,Gas Station,Gas Station
Marengo,OH,Arby\'s,40.3708674781418,-82.8308334257602,Fast Food Restaurant,Fast Food
Marengo,OH,BP,40.3767646950833,-82.82961994765856,Gas Station,Gas Station
Marietta,OH,Washington County Courthouse,39.415615573958824,-81.45480892745321,Courthouse,Courthouse
Marietta,OH,Chase Bank,39.4153676,-81.4550266,Bank,Bank
Marietta,OH,Peoples Bank,39.4157858493267,-81.4548732889329,Bank,Bank
Marietta,OH,Cobbler John\'s,39.4150569599977,-81.45454611750999,Shoe Store,Shoes
Marietta,OH,Colony,39.415519,-81.454406,Concert Hall,Concert Hall
Marietta,OH,Putnam Commons,39.41512305355901,-81.45530065486531,Building,Building
Marietta,OH,Peoples Bank - Marietta Putnam Street Branch,39.4149756,-81.45463459999999,Bank,Bank
Marietta,OH,The Original Pizza Place of Marietta,39.41456305451854,-81.45441136624898,Pizza Place,Pizza
Marietta,OH,Washington-Morgan Community Action,39.41583110818093,-81.45377833746946,Building,Building
Marietta,OH,Marietta College,39.41700185633931,-81.44972956150339,University,University
Marion,OH,Marion County Courthouse,40.58935571907346,-83.12854616126933,Courthouse,Courthouse
Marion,OH,Circle K,40.598659,-83.129135,Convenience Store,Convenience Store
Marion,OH,center street community health center,40.588927000000005,-83.129971,Medical Center,Medical
Marion,OH,Ohio State Bank,40.588314495358404,-83.1291487556949,Building,Building
Marion,OH,Huntington Bank,40.73651206,-82.80198353,Bank,Bank
Marion,OH,Phase6 Training,40.588705,-83.130561,Gym / Fitness Center,Gym / Fitness
Marion,OH,Greyhound: Bus Station,40.587896,-83.127588,Bus Station,Bus Station
Marion,OH,Ohio State School of Cosmetology,40.5884,-83.12783,Trade School,Trade School
Marion,OH,Corner Barber Shop,40.590135,-83.129384,Salon / Barbershop,Salon / Barbershop
Marlinton,WV,Dirtbean Cafe & Bike Shop,38.222953530711585,-80.09392961656329,Café,Café
Marlinton,WV,Pocahontas Times,38.223102969328146,-80.09422199869805,Office,Office
Marlinton,WV,Marlinton,38.22213780119994,-80.09263683329017,Historic Site,Historic Site
Marlinton,WV,Old Clark Inn Bed & Breakfast,38.223985,-80.092794,Bed & Breakfast,B & B
Marlinton,WV,Darren Jackson - State Farm Insurance Agent,38.22341,-80.094564,Office,Office
Marlinton,WV,Pocahontas Foodland,38.223512934379755,-80.09421871734159,Grocery Store,Grocery Store
Marlinton,WV,Greenbrier Grille & Lodge,38.22407184392102,-80.09550602223645,Diner,Diner
Marlinton,WV,Nationwide Insurance: Angela V Akers Agency,37.225133,-79.99736800000001,Insurance Office,Insurance Office
Marlinton,WV,"Mitchell Chevrolet, Inc",38.221912,-80.09287,Auto Dealership,Auto Dealer
Marlinton,WV,Richardson,38.21905948,-80.08755446,Hardware Store,Hardware
Marysville,OH,The Ville Grille,40.236031,-83.367315,Bar,Bar
Marysville,OH,Fiesta Grande,40.2366577982364,-83.36701910429979,Mexican Restaurant,Mexican
Marysville,OH,Packrat Comics,40.236951,-83.367194,Comic Shop,Comic Shop
Marysville,OH,Whit\'s Frozen Custard,40.236267,-83.367226,Ice Cream Shop,Ice Cream
Marysville,OH,Fifth Street Cafe,40.236314,-83.366285,Bank,Bank
Marysville,OH,Stephen\'s Bar,40.236727,-83.36654899999999,Bar,Bar
Marysville,OH,Casa Fiesta Mexican Restaurant,40.236219,-83.367902,Food,Food
Marysville,OH,Huntington Bank,40.237079,-83.369008,Bank,Bank
Marysville,OH,Love Your Smile Dentistry,40.237263,-83.368363,Dentist\'s Office,Dentist\'s Office
Marysville,OH,Fifth Third Bank & ATM,40.236686,-83.36782099999999,Bank,Bank
Mason,OH,Yost Pharmacy,39.3604898,-84.31006390000002,Pharmacy,Pharmacy
Mason,OH,Subway,39.36017957951487,-84.30944304365944,Sandwich Place,Sandwiches
Mason,OH,Dixie Union Station,39.360411,-84.309784,Hobby Shop,Hobbies
Mason,OH,Andy McMahon - State Farm Insurance Agent,39.360146,-84.309812,Insurance Office,Insurance Office
Mason,OH,Two Cities Pizza Co.,39.36048678297292,-84.31065601872766,Pizza Place,Pizza
Mason,OH,Asterino Sposa,39.36007,-84.310036,Bridal Shop,Bridal
Mason,OH,Downtown Mason Plaza,39.36028325080434,-84.31265818785289,Plaza,Plaza
Mason,OH,Banana Leaf Modern Thai,39.36026321323922,-84.30898721024512,Thai Restaurant,Thai
Mason,OH,VFW Mason,39.36017515155637,-84.31006327747723,Bar,Bar
Mason,OH,Antonio Violins - Mason,39.360614,-84.31134499999999,Music Store,Music Store
Maysville,KY,Central Baptist Church,38.64274518333686,-83.74720822242385,Church,Church
Maysville,KY,Shell Gas Station,38.6411853,-83.744365,Gas Station,Gas Station
Maysville,KY,M’s Eatery,38.642877,-83.739711,New American Restaurant,New American
Maysville,KY,Budget Truck Rental,38.645719,-83.758274,Rental Car Location,Rental Car
Maysville,KY,Carlson Software,38.647823333740234,-83.76336669921875,Tech Startup,Tech Startup
Maysville,KY,Ky NG Armory,38.64590398777888,-83.76230940741426,Military Base,Military Base
Mcconnelsville,OH,Chatterbox Tavern,39.64847,-81.852926,Bar,Bar
Mcconnelsville,OH,Morgan Co Courthouse,39.648768429900514,-81.85277898580001,Courthouse,Courthouse
Mcconnelsville,OH,Reflections Hair Salon,39.648539,-81.853656,Salon / Barbershop,Salon / Barbershop
Mcconnelsville,OH,Contraxx Furniture,39.648649,-81.852538,Lighting Store,Lighting
Mcconnelsville,OH,Miller And Huck Funeral Home,39.64819,-81.852383,Funeral Home,Funeral Home
Mcconnelsville,OH,First National Bank,39.64946,-81.853876,Bank,Bank
Mcconnelsville,OH,Ohio Army National Guard Armory,39.66560030520269,-81.84621685291047,Military Base,Military Base
Mcconnelsville,OH,Family Dollar,39.5478,-81.7847,Discount Store,Discount Store
Mcconnelsville,OH,Morris Hardware,39.64847,-81.852926,Hardware Store,Hardware
Meadow Bridge,WV,Meadow Bridge High School,37.8678747343128,-80.86130619049072,High School,High School
Meadow Bridge,WV,Shaffers Tv Supply,37.85594,-80.85567,Hardware Store,Hardware
Meadow Bridge,WV,Carol\'s Restaurant,37.85871000561571,-80.85371017456055,American Restaurant,American
Meadow Bridge,WV,Meadow Bridge Drive-In,37.8477471986467,-80.85098762890478,Movie Theater,Movie Theater
Meadow Bridge,WV,Family Dollar,37.85309,-80.856664,Discount Store,Discount Store
Meadow Bridge,WV,Dollar General,37.92931,-80.90355,Discount Store,Discount Store
Meadow Bridge,WV,Dollar General,37.92931,-80.90355,Discount Store,Discount Store
Mechanicsburg,OH,Hemisphere coffee,40.07165479588197,-83.5554434430238,Coffee Shop,Coffee Shop
Mechanicsburg,OH,Frosty\'s Pizza,40.07220036526233,-83.55631857880485,Pizza Place,Pizza
Mechanicsburg,OH,Castle\'s Country Restaurant,40.0718884807819,-83.55695909277267,American Restaurant,American
Mechanicsburg,OH,Mechanicsburg Fire House,40.072589,-83.556106,Fire Station,Fire Station
Mechanicsburg,OH,A Better Place,40.07238934528822,-83.55600643816672,American Restaurant,American
Mechanicsburg,OH,Dave Kehl Chevrolet,40.07292796904733,-83.55514242315616,Auto Dealership,Auto Dealer
Mechanicsburg,OH,Darby Dental Smiles,40.0717149,-83.5552459,Dentist\'s Office,Dentist\'s Office
Mechanicsburg,OH,US Post Office,40.071306578315195,-83.55483412742615,Post Office,Post Office
Mechanicsburg,OH,birchbark canoe livery,40.072198,-83.556223,Other Great Outdoors,Other Outdoors
Medway,OH,The Tavernette,39.88152,-84.010203,Steakhouse,Steakhouse
Medway,OH,Medway Main St,39.88171912637432,-84.01039834519611,Bus Station,Bus Station
Medway,OH,Medway Town Park,39.88197,-84.00948,Park,Park
Medway,OH,Rite Aid,39.888229,-84.046701,Drugstore,Drugstore
Medway,OH,Mel-O-Dee Restaurant,39.8873661821071,-84.04704486227253,Diner,Diner
Medway,OH,Farmers Insurance,39.882020000000004,-84.009041,Insurance Office,Insurance Office
Medway,OH,McDonald\'s,39.889544021267774,-84.04818313747,Fast Food Restaurant,Fast Food
Medway,OH,United States Post Office,39.881285999999996,-84.010638,Post Office,Post Office
Medway,OH,Ferrellgas,39.8902315,-84.0495002,Business Service,Business Services
Melbourne,KY,St Philips,39.02929739677339,-84.36157535459537,Spiritual Center,Spiritual
Melbourne,KY,Marathon,39.03069570642043,-84.37271109968388,Gas Station,Gas Station
Melbourne,KY,St. Anne Convent,39.029226,-84.381542,Church,Church
Melbourne,KY,Melbourne Roadhouse,39.032707,-84.365678,Dive Bar,Dive Bar
Melbourne,KY,Pete\'s Place,39.030131505116046,-84.36624204334723,Bar,Bar
Melbourne,KY,Performance Offroad,39.002665,-84.38109,Automotive Shop,Automotive
Melbourne,KY,US Post Office,39.034383522565506,-84.39014468773496,Post Office,Post Office
Miamisburg,OH,Miamisburg Municipal Court,39.642431,-84.287103,Courthouse,Courthouse
Miamisburg,OH,Miami Valley Fire District Fire - Station 53,39.6432246837909,-84.28682734513613,Fire Station,Fire Station
Miamisburg,OH,Miamisburg Civic Center,39.64222529010532,-84.28691552541339,Courthouse,Courthouse
Miamisburg,OH,Farmers Insurance,39.641471,-84.287513,Insurance Office,Insurance Office
Miamisburg,OH,Ron\'s Pizza,39.6417598,-84.2893316,Pizza Place,Pizza
Miamisburg,OH,Liberty Tax Service,39.64242540446995,-84.28872318282072,Financial or Legal Service,Financial / Legal
Miamisburg,OH,SUBWAY,39.643463038050676,-84.2884355482984,Sandwich Place,Sandwiches
Miamisburg,OH,Urban Loft,39.641975,-84.288045,Salon / Barbershop,Salon / Barbershop
Miamisburg,OH,American Legion Post 165,39.64290192971667,-84.28922648052318,Non-Profit,Non-Profit
Miamisburg,OH,American Family Insurance - Brandon Markwell,39.640821,-84.289134,Insurance Office,Insurance Office
Middleport,OH,The \'Burbs,39.00301,-82.049324,Castle,Castle
Middleport,OH,Family Dollar,39.00249725589731,-82.04827174621445,Discount Store,Discount Store
Middleport,OH,Walmart,39.0107291689003,-82.03481508792719,Big Box Store,Big Box Store
Middleport,OH,Mike Swiger - State Farm Insurance Agent,39.000847,-82.049868,Office,Office
Middleport,OH,Dave Diles Park,39.002037,-82.047679,Park,Park
Middleport,OH,Mike Swiger - State Farm Insurance Agent,39.000986,-82.049986,Insurance Office,Insurance Office
Middleport,OH,Nationwide Insurance: Jon W Parrack II,39.019953161203624,-82.03228462086679,Financial or Legal Service,Financial / Legal
Middleport,OH,Walmart Bakery,39.010434,-82.0343166,Bakery,Bakery
Middleport,OH,Walmart Photo Center,39.010434,-82.0343166,Photography Lab,Photography Lab
Middlesboro,KY,Shades of Brown,36.60696713658444,-83.71670656883451,Coffee Shop,Coffee Shop
Middlesboro,KY,St. Mary\'s Episcopal Church,36.60866836104691,-83.71678726710554,Church,Church
Middlesboro,KY,Dollar Tree,36.61209049075125,-83.72915146751198,Discount Store,Discount Store
Middlesboro,KY,bell county historical museum,36.60938262939453,-83.71467590332031,History Museum,History Museum
Middlesboro,KY,Liberty Tax Service,36.60730850766541,-83.71665795044629,Financial or Legal Service,Financial / Legal
Middlesboro,KY,Check Into Cash,36.612643,-83.703677,Financial or Legal Service,Financial / Legal
Middlesboro,KY,LabCorp,36.6076807035159,-83.7127022040022,Medical Lab,Medical Lab
Middlesboro,KY,Neil G. Barry,36.60630015790968,-83.73041213535429,Doctor\'s Office,Doctor\'s Office
Middlesboro,KY,Ferrellgas,36.6158585,-83.715763,Business Service,Business Services
Middletown,OH,The Chamber Of Commerce,39.514345,-84.398075,Office,Office
Middletown,OH,Central Pastry,39.51424341871107,-84.39765217173307,Bakery,Bakery
Middletown,OH,White Dog Distilling Company,39.51516,-84.400085,Distillery,Distillery
Middletown,OH,Baker-Stevens-Parramore Funeral Home,39.51545162523001,-84.39728229084054,Funeral Home,Funeral Home
Middletown,OH,United Dairy Farmers (UDF),39.51746215821634,-84.40057253372959,Ice Cream Shop,Ice Cream
Middletown,OH,Dempster Tire Pros,39.51795,-84.40038,Automotive Shop,Automotive
Middletown,OH,U-Haul Moving & Storage of Middletown,39.51248845955753,-84.40335436785028,Storage Facility,Storage
Middletown,OH,Metro by T-Mobile,39.51287,-84.391526,Mobile Phone Shop,Mobile Phones
Middletown,OH,The Swire Inn,39.516208,-84.405943,Pub,Pub
Middletown,OH,AutoZone,39.51412904783407,-84.39414360005685,Automotive Shop,Automotive
Midway,KY,Midway City Hall,38.151058018281,-84.68388590345197,City Hall,City Hall
Midway,KY,The Goose & Gander,38.15016,-84.683049,Restaurant,Restaurant
Midway,KY,Railroad Drug And Old Time Soda Fountain,38.15061156274554,-84.68355706861959,Ice Cream Shop,Ice Cream
Midway,KY,Mezzo Italian Cafe and Provisions,38.15079965643458,-84.68409776687622,Italian Restaurant,Italian
Midway,KY,Wonderland Book Cafe,38.150633,-84.683418,Café,Café
Midway,KY,US Post Office,38.14989015211189,-84.6825635021314,Post Office,Post Office
Midway,KY,Heirloom Restaurant,38.15033459552769,-84.68326859204703,American Restaurant,American
Midway,KY,Brown Barrell,38.150513,-84.681837,American Restaurant,American
Midway,KY,Mezzo,38.150067,-84.683143,Café,Café
Milford,OH,Bishop\'s Bicycles,39.17529355204707,-84.29521340103298,Bike Shop,Bike Shop
Milford,OH,Harvest Market,39.175127,-84.294894,Market,Market
Milford,OH,Tickled Sweet,39.17548,-84.29517,Candy Store,Candy Store
Milford,OH,Coolest Toys On Earth,39.175321999999994,-84.294685,Toy / Game Store,Toys & Games
Milford,OH,Riverside Park,39.17634666585306,-84.29571471233601,Park,Park
Milford,OH,Chez Renee,39.17469,-84.29543,French Restaurant,French
Milford,OH,Ms. Cheri\'s Bakery,39.17442313,-84.29554365,Bakery,Bakery
Milford,OH,Matt Meinberg - State Farm Insurance Agent,39.17527149725681,-84.29484512675117,Insurance Office,Insurance Office
Milford,OH,Memorial Park,39.17640971,-84.29539495,Park,Park
Milford,OH,Kp Hair Salon,39.17694,-84.29308,Salon / Barbershop,Salon / Barbershop
Millersburg,OH,La Palma,40.554363458979495,-81.91975464183597,Mexican Restaurant,Mexican
Millersburg,OH,Fed Ex Box,40.55428244844258,-81.91619316658668,Post Office,Post Office
Millersburg,OH,E&H Hardware,40.554726,-81.91962,Hardware Store,Hardware
Millersburg,OH,Starlight Antiques,40.55450450121615,-81.91834330558777,Antique Shop,Antiques
Millersburg,OH,"Millersburg, OH",40.55453892774779,-81.91660891978452,Assisted Living,Assisted Living
Millersburg,OH,Village Of Millersburg Street Dept.,40.55495568307038,-81.91850109978154,Government Building,Government
Millersburg,OH,Hotel Millersburg,40.554207057636766,-81.91782353194434,Hotel,Hotel
Millersburg,OH,The Jewelry Store,40.55401,-81.918382,Jewelry Store,Jewelry
Millersburg,OH,Post Office,40.55353637837352,-81.9185764150707,Post Office,Post Office
Millersburg,OH,Ohio BMV License Agency & Title Office,40.55529150739879,-81.91667821175275,Government Building,Government
Millersport,OH,Circle K,39.8998532,-82.5341973,Convenience Store,Convenience Store
Millersport,OH,Post Office,39.899295863972704,-82.534767019929,Post Office,Post Office
Millersport,OH,Hometown Hotdogs,39.898979548418104,-82.53504705522539,American Restaurant,American
Millersport,OH,Power Athletics,39.90038527915295,-82.53394275453714,Gymnastics Gym,Gymnastics Gym
Millersport,OH,Millersport Hardware,39.90052804127237,-82.53466662915962,Hardware Store,Hardware
Millersport,OH,Tom Jones Insurance Inc,39.900971,-82.535092,Office,Office
Millersport,OH,Flying J Travel Center,39.9003127,-82.53428579999999,Gas Station,Gas Station
Millersport,OH,"Bower\'s Meats, Millersport",39.900469,-82.533614,Convenience Store,Convenience Store
Milton,KY,Dairy Queen,38.72333085122248,-85.36961406469351,Fast Food Restaurant,Fast Food
Milton,KY,BP,38.723392,-85.370261,Gas Station,Gas Station
Milton,KY,Subway,38.723454314186185,-85.36979913711548,Sandwich Place,Sandwiches
Milton,KY,City of Milton,38.72348090954651,-85.3702462937864,City Hall,City Hall
Milton,KY,Wxgo Radio,38.7364755,-85.37745335,Radio Station,Radio Station
Milton,KY,Redbox,38.735063,-85.379906,Video Store,Video Store
Milton,KY,Coinstar,38.735,-85.3798,Bank,Bank
Milton,WV,Chase Bank,38.434980342497596,-82.13014997541904,Bank,Bank
Milton,WV,Rite Aid,38.433878,-82.13317,Pharmacy,Pharmacy
Milton,WV,Subway,38.43503558068123,-82.13130759473205,Sandwich Place,Sandwiches
Milton,WV,Taco Bell,38.43484809085889,-82.1311964196434,Fast Food Restaurant,Fast Food
Milton,WV,Jin Long Chinese Buffet,38.43476354223827,-82.1330559671896,Chinese Restaurant,Chinese
Milton,WV,Milton marathon pizzeria,38.434309407973,-82.13245546720167,Pizza Place,Pizza
Milton,WV,Stihl,38.434411,-82.132065,Hardware Store,Hardware
Milton,WV,Marathon,38.434270249902276,-82.13223227122552,Gas Station,Gas Station
Mineral Wells,WV,Cracker Barrel Old Country Store,39.19061863531884,-81.53065138725285,American Restaurant,American
Mineral Wells,WV,Microtel Inn & Suites,39.191722237271264,-81.53059947464233,Hotel,Hotel
Mineral Wells,WV,7-Eleven,39.1784317587503,-81.512800673986,Convenience Store,Convenience Store
Mineral Wells,WV,Holiday Inn Express & Suites Parkersburg - Mineral Wells,39.19168800000001,-81.52968816931156,Hotel,Hotel
Mineral Wells,WV,WesBanco Bank,39.187680408045104,-81.52642282514859,Bank,Bank
Mineral Wells,WV,Hino Motors Manufacturing,39.207924,-81.52461,Factory,Factory
Mineral Wells,WV,Ferrellgas,39.2074437,-81.5341361,Business Service,Business Services
Mineral Wells,WV,Hampton Inn Parkersburg Mineral Wells,39.18758489617781,-81.52879804372787,Hotel,Hotel
Mineral Wells,WV,Pifer\'s Service Center,39.1881264,-81.5267898,Transportation Service,Transportation Services
Mineral Wells,WV,Comfort Suites Parkersburg South,39.187540999999996,-81.525398,Hotel,Hotel
Minford,OH,US Post Office,38.858992328308545,-82.8628134727478,Post Office,Post Office
Minford,OH,Erwin-Dodson-Allen Funeral Home,38.85670316859221,-82.86199271678925,Funeral Home,Funeral Home
Minford,OH,U.S. Bank Branch,38.8597651119405,-82.86116659641266,Bank,Bank
Minford,OH,Shoemaker\'s Service Station,38.858704,-82.863423,Automotive Shop,Automotive
Minford,OH,Giovanni\'s Pizza,38.860008,-82.858972,Pizza Place,Pizza
Minford,OH,Minford United Methodist,38.85815873902918,-82.85991617831083,Church,Church
Minford,OH,BP,38.85356173,-82.85611273,Gas Station,Gas Station
